   1.6101207590569294E-002 ,  -7.9867101143452860E-003
   1.5970824949698190E-002 ,   2.0815118017321999E-014
   1.5842564515130886E-002 ,   2.1161006125304042E-014
   1.5716374269005847E-002 ,   1.8652720693549277E-014
   1.5592203898050975E-002 ,   2.0123566314895018E-014
   1.5470004723665564E-002 ,   2.3993298818905064E-014
   1.5349729635443923E-002 ,   2.0987068896129506E-014
   1.5231333027943198E-002 ,   2.1635719123543908E-014
   1.5114770740510968E-002 ,   1.8926300190183719E-014
   1.4999999999999999E-002 ,   2.0055562149283668E-014
   1.4886979366208745E-002 ,   1.8613732719004097E-014
   1.4775668679896463E-002 ,   2.1313456224722644E-014
   1.4666029013231309E-002 ,   2.5434449051267839E-014
   1.4558022622538752E-002 ,   1.8972488245536769E-014
   1.4451612903225806E-002 ,   1.9483700674345624E-014
   1.4346764346764346E-002 ,   1.7186541612380337E-014
   1.4243442499623853E-002 ,   2.3393093470651907E-014
   1.4141613924050632E-002 ,   6.5098243251656444E-016
   1.4041246160596753E-002 ,   2.3471211377426685E-014
   1.3942307692307693E-002 ,   1.7330965722368302E-014
   1.3844767910483145E-002 ,   2.5115054568457146E-014
   1.3748597081930415E-002 ,   1.9097829690036786E-014
   1.3653766317634576E-002 ,   1.4689665600900086E-014
   1.3560247542773934E-002 ,   2.5945390721205322E-014
   1.3468013468013469E-002 ,   2.4590321050130783E-014
   1.3377037562012757E-002 ,   2.2738681557395854E-014
   1.3287294025088509E-002 ,   2.3473974487039142E-014
   1.3198757763975156E-002 ,   2.6324621495001370E-014
   1.3111404367630156E-002 ,   2.7510977759357424E-014
   1.3025210084033612E-002 ,   2.4449760610134990E-014
   1.2940151797934552E-002 ,   2.6214303701361998E-014
   1.2856207009498855E-002 ,   2.4769792069609157E-014
   1.2773353813816241E-002 ,   2.8027829102080720E-014
   1.2691570881226053E-002 ,   2.6128063810723816E-014
   1.2610837438423644E-002 ,   2.7243241051142584E-014
   1.2531133250311332E-002 ,   2.1209526774862500E-003
   1.2452438602559669E-002 ,   2.2517263557528504E-014
   1.2374734284846645E-002 ,   2.9619725372006479E-014
   1.2298001574744104E-002 ,   2.1746466199487886E-003
   1.2222222222222223E-002 ,   2.9512589902781261E-014
   1.2147378434744428E-002 ,   2.9102913778351375E-014
   1.2073452862926548E-002 ,   2.9690696273903694E-014
   1.2000428586735241E-002 ,   2.7701117231326035E-014
   1.1928289102202146E-002 ,   2.0082060112959615E-014
   1.1857018308631211E-002 ,   2.9911495154233627E-014
   1.1786600496277916E-002 ,   2.8222224361441383E-014
   1.1717020334480056E-002 ,   8.7725430009959888E-015
   1.1648262860220845E-002 ,   3.3665499599041236E-004
   1.1580313467105920E-002 ,   8.6404027736309990E-015
   1.1513157894736843E-002 ,   3.0967976720986572E-014
   1.1446782218464440E-002 ,   4.4876589379518137E-003
   1.1381172839506171E-002 ,   3.0628363357203478E-014
   1.1316316475412442E-002 ,   3.2147631876319791E-014
   1.1252200150867489E-002 ,   1.0623585617320352E-002
   1.1188811188811189E-002 ,   3.3354018847550604E-014
   1.1126137201868700E-002 ,   3.2173236836485594E-014
   1.1064166084075504E-002 ,   1.8541597009043426E-002
   1.1002886002886004E-002 ,   3.0717705649165097E-014
   1.0942285391454313E-002 ,   3.3251772151023009E-014
   1.0882352941176471E-002 ,   3.1489320954676371E-014
   1.0823077594483721E-002 ,   2.2658950674508649E-014
   1.0764448537877044E-002 ,   2.9112077447970285E-014
   1.0706455195193485E-002 ,   2.4405243148111224E-014
   1.0649087221095335E-002 ,   3.1947849819770118E-014
   1.0592334494773519E-002 ,   3.4650742979533497E-014
   1.0536187113857017E-002 ,   2.9430733617548508E-014
   1.0480635388520430E-002 ,   2.8081457996172202E-014
   1.0425669835782195E-002 ,   3.0580838927129852E-014
   1.0371281173986261E-002 ,   3.1609273068194856E-014
   1.0317460317460319E-002 ,   3.2352580344305560E-014
   1.0264198371344034E-002 ,   3.3435704636881637E-014
   1.0211486626580966E-002 ,   3.3062536052656558E-014
   1.0159316555068115E-002 ,   2.7846292676953158E-014
   1.0107679804957335E-002 ,   3.5149577501173166E-014
   1.0056568196103080E-002 ,   2.4631526652815539E-014
   1.0005973715651135E-002 ,   2.7503553662604765E-014
   9.9558885137632763E-003 ,   3.5024738913315373E-014
   9.9063048994729661E-003 ,   5.2947491704443614E-003
   9.8572153366673909E-003 ,   2.5423820259822684E-014
   9.8086124401913881E-003 ,   3.4967488766303459E-014
   9.7604889720688918E-003 ,   3.4012976799838346E-014
   9.7128378378378375E-003 ,   3.7390333988812496E-014
   9.6656520829944935E-003 ,   1.2128534584936597E-002
   9.6189248895434468E-003 ,   3.3244026088650750E-014
   9.5726495726495726E-003 ,   3.4468448355098339E-014
   9.5268195773884762E-003 ,   3.6409119453414018E-014
   9.4814284755920311E-003 ,   3.9369090886455533E-014
   9.4364699627857533E-003 ,   3.7228436019060628E-014
   9.3919378552149400E-003 ,   3.8812808343140597E-014
   9.3478260869565219E-003 ,   2.3744011587806828E-014
