  0.12500000000000000      ,   1.2323227894242780E-014
  0.11529933481152993      ,   1.1269754589684668E-014
  0.10714285714285714      ,   1.0971866643262428E-014
  0.10017889087656530      ,   1.2052595782525986E-014
   9.4155844155844159E-002 ,   1.1882935081472499E-014
   8.8888888888888892E-002 ,   1.2775434277952187E-014
   8.4239130434782608E-002 ,   1.1537780138878763E-014
   8.0100125156445559E-002 ,   1.1972372539861139E-014
   7.6388888888888881E-002 ,   1.3983398000102482E-014
   7.3039742212674535E-002 ,   7.9452709162524421E-002
   7.0000000000000007E-002 ,  -3.7524668198672083E-002
   6.7226890756302518E-002 ,   1.3914992846269764E-014
   6.4685314685314688E-002 ,   1.5024103198771609E-014
   6.2346185397867099E-002 ,   1.4295320694612117E-014
   6.0185185185185182E-002 ,   1.4887901164040517E-014
   5.8181818181818182E-002 ,   1.4308820192068002E-014
   5.6318681318681320E-002 ,   1.5944593929931490E-014
   5.4580896686159841E-002 ,   1.5650762545941318E-014
   5.2955665024630540E-002 ,  -1.7815137302874130E-002
   5.1431911163062533E-002 ,   1.6346442146512032E-014
   5.0000000000000003E-002 ,   1.6434743132537565E-014
   4.8651507139079855E-002 ,   1.7273349553937965E-014
   4.7379032258064516E-002 ,   1.5863239909734309E-014
   4.6176046176046176E-002 ,   1.7595794939914171E-014
   4.5036764705882353E-002 ,   1.2651697164497323E-014
   4.3956043956043953E-002 ,   1.7639343433047680E-014
   4.2929292929292928E-002 ,   1.8563478633428950E-014
   4.1952400161355388E-002 ,   1.9125928442273185E-014
   4.1021671826625389E-002 ,   1.8874664971864214E-014
   4.0133779264214048E-002 ,   1.8620332961798259E-014
   3.9285714285714285E-002 ,   2.0040488355162487E-014
   3.8474750944692548E-002 ,   1.9743961261056972E-014
   3.7698412698412696E-002 ,   1.9989447780224554E-014
   3.6954444090474672E-002 ,   1.9333647295083517E-014
   3.6240786240786242E-002 ,   2.1127890696447029E-014
   3.5555555555555556E-002 ,   2.0699141486299518E-014
   3.4897025171624713E-002 ,   4.9404278418837107E-002
   3.4263608731693838E-002 ,   2.0286878943896151E-014
   3.3653846153846152E-002 ,   2.1954332252844902E-014
   3.3066391113407388E-002 ,   4.7619513336121813E-002
   3.2500000000000001E-002 ,   2.3318569365654101E-014
   3.1953522149600580E-002 ,   2.2294495290239633E-014
   3.1425891181988741E-002 ,   2.1791911530523361E-014
   3.0916117299386224E-002 ,   2.2417206205517298E-014
   3.0423280423280422E-002 ,   2.4223262135319732E-014
   2.9946524064171122E-002 ,  -3.0351116252987666E-002
   2.9485049833887042E-002 ,   2.3989979370209622E-014
   2.9038112522686024E-002 ,   2.4314724031608471E-014
   2.8605015673981191E-002 ,   2.4358007061356502E-014
   2.8185107598552656E-002 ,   2.5234690005723875E-014
   2.7777777777777776E-002 ,   2.6447605848708014E-014
   2.7382453611961809E-002 ,   2.6272551708963624E-014
   2.6998597475455820E-002 ,   2.4908700488860730E-014
   2.6625704045058884E-002 ,   2.7308516734360037E-014
   2.6263297872340427E-002 ,   2.4057731317030780E-014
   2.5910931174089068E-002 ,   2.5988679896347857E-014
   2.5568181818181816E-002 ,   2.7957965725495642E-014
   2.5234651484843822E-002 ,   2.7182950686776545E-014
   2.4909963985594238E-002 ,   2.7449162479994969E-014
   2.4593763724198508E-002 ,   2.8671298627352047E-014
   2.4285714285714285E-002 ,   2.8510822450596794E-014
   2.3985497141263423E-002 ,   2.7618545838729842E-014
   2.3692810457516339E-002 ,   2.9951561152349543E-014
   2.3407368001063970E-002 ,                       NaN
   2.3128898128898130E-002 ,   2.9122968576156813E-014
   2.2857142857142861E-002 ,   2.9847545485726556E-014
   2.2591857000993046E-002 ,   2.8511272594712096E-014
