  0.12500000000000000      ,   8.0315632699954602E-015
  0.11529933481152993      ,   7.4421361367828373E-015
  0.10714285714285714      ,   8.3647211576217111E-015
  0.10017889087656530      ,   8.9452493104431277E-015
   9.4155844155844159E-002 ,   8.1585157300568397E-015
   8.8888888888888892E-002 ,   8.7637574725938369E-015
   8.4239130434782608E-002 ,   8.5197158408662374E-015
   8.0100125156445559E-002 ,   8.8521501333091130E-015
   7.6388888888888881E-002 ,   9.5715710746034752E-015
   7.3039742212674535E-002 ,   9.4369350174869179E-015
   7.0000000000000007E-002 ,   1.0253609896854187E-014
   6.7226890756302518E-002 ,   1.0976780029043929E-014
   6.4685314685314688E-002 ,   1.1077904507618205E-014
   6.2346185397867099E-002 ,   1.1637356880628351E-014
   6.0185185185185182E-002 ,   1.2357887295570932E-014
   5.8181818181818182E-002 ,   1.1416873740220321E-014
   5.6318681318681320E-002 ,   1.2206894566888275E-014
   5.4580896686159841E-002 ,   1.2916523565187368E-014
   5.2955665024630540E-002 ,   1.2468191423250442E-014
   5.1431911163062533E-002 ,   2.1924132597874138E-002
   5.0000000000000003E-002 ,   1.3024940091868570E-014
   4.8651507139079855E-002 ,   3.0928940961975366E-002
   4.7379032258064516E-002 ,   1.3313190804606098E-014
   4.6176046176046176E-002 ,   1.3496953476320396E-014
   4.5036764705882353E-002 ,   1.2141692673044373E-014
   4.3956043956043953E-002 ,   1.4664066600448768E-014
   4.2929292929292928E-002 ,   1.4331360422199718E-014
   4.1952400161355388E-002 ,   1.4832763597691477E-014
   4.1021671826625389E-002 ,   1.5149851277750007E-014
   4.0133779264214048E-002 ,   1.5651176592469488E-014
   3.9285714285714285E-002 ,   1.4997261607169853E-014
   3.8474750944692548E-002 ,   1.6025003924936918E-014
   3.7698412698412696E-002 ,   1.5879545443252405E-014
   3.6954444090474672E-002 ,   1.6588745873848441E-014
   3.6240786240786242E-002 ,   1.6538916865797201E-014
   3.5555555555555556E-002 ,   1.6792898872977676E-014
   3.4897025171624713E-002 ,   1.7294571126357722E-014
   3.4263608731693838E-002 ,   1.8219822128862433E-014
   3.3653846153846152E-002 ,   1.8269710992619760E-014
   3.3066391113407388E-002 ,   1.7564298792926697E-014
   3.2500000000000001E-002 ,   1.8657410784023524E-014
   3.1953522149600580E-002 ,   1.9356206390946380E-014
   3.1425891181988741E-002 ,   1.8705508926966507E-014
   3.0916117299386224E-002 ,   1.8887128808294022E-014
   3.0423280423280422E-002 ,   1.9603651351608472E-014
   2.9946524064171122E-002 ,   1.9971728407773107E-014
   2.9485049833887042E-002 ,   1.9761001668744964E-014
   2.9038112522686024E-002 ,   1.9740277730902610E-014
   2.8605015673981191E-002 ,   2.0176920209935376E-014
   2.8185107598552656E-002 ,   2.0986579249193039E-014
   2.7777777777777776E-002 ,   2.0522991872493043E-014
   2.7382453611961809E-002 ,   2.1060925590602308E-014
   2.6998597475455820E-002 ,   2.1652908542978857E-014
   2.6625704045058884E-002 ,   2.1858903136936888E-014
   2.6263297872340427E-002 ,   1.9850069084936700E-014
   2.5910931174089068E-002 ,   2.2485343010162418E-014
   2.5568181818181816E-002 ,   2.4316355101305357E-014
   2.5234651484843822E-002 ,   2.3337696846026704E-014
   2.4909963985594238E-002 ,   2.3791420991644763E-014
   2.4593763724198508E-002 ,   2.3659310053541209E-014
   2.4285714285714285E-002 ,   2.3649465724810275E-014
   2.3985497141263423E-002 ,   2.4591989388925075E-014
   2.3692810457516339E-002 ,   2.5246668470909628E-014
   2.3407368001063970E-002 ,   2.5327087652112853E-014
   2.3128898128898130E-002 ,   2.3927494004045965E-014
   2.2857142857142861E-002 ,   2.0932108426383943E-002
   2.2591857000993046E-002 ,   2.5791338877947698E-014
   2.2332807379536350E-002 ,   1.3229760893337873E-002
   2.2079772079772079E-002 ,   2.7178415010874270E-014
   2.1832539774706769E-002 ,   2.7168336964242117E-014
   2.1590909090909091E-002 ,   2.6816494564847651E-014
   2.1354688021354686E-002 ,   2.6691435939541335E-014
   2.1123693379790941E-002 ,   2.6979335304162086E-014
   2.0897750293208232E-002 ,   2.7691445595423122E-014
   2.0676691729323307E-002 ,   1.8204260737444015E-002
   2.0460358056265983E-002 ,   2.9415868984171141E-014
   2.0248596631916600E-002 ,   1.7598717655249906E-002
   2.0041261420571766E-002 ,   1.8098952514904093E-002
   1.9838212634822806E-002 ,                       NaN
   1.9639316400717588E-002 ,                       NaN
   1.9444444444444445E-002 ,   2.9140693485678837E-014
   1.9253473798928347E-002 ,   1.6099721189374892E-002
   1.9066286528866716E-002 ,   2.9874362369175853E-014
   1.8882769472856019E-002 ,                       NaN
   1.8702814001372685E-002 ,   3.0648709281910337E-014
   1.8526315789473682E-002 ,                       NaN
   1.8353174603174600E-002 ,   3.2009477559184148E-014
   1.8183294098546958E-002 ,   1.4002615633132947E-002
   1.8016581632653059E-002 ,   4.3060327651885822E-003
   1.7852948085506228E-002 ,   3.2055577948368396E-014
   1.7692307692307695E-002 ,   4.7039775053973922E-003
   1.7534577885269444E-002 ,   3.2946121613750627E-014
   1.7379679144385027E-002 ,   5.0817722211852715E-003
   1.7227534856558872E-002 ,   5.2630337741467531E-003
   1.7078071182548796E-002 ,   1.2712416114500710E-002
   1.6931216931216932E-002 ,   5.6102592875516442E-003
   1.6786903440621531E-002 ,   3.2807320188334619E-014
   1.6645064465516064E-002 ,   5.9371991945739869E-003
   1.6505636070853463E-002 ,   8.1055255743465830E-003
   1.6368556530922052E-002 ,   6.2441295149468605E-003
   1.6233766233766232E-002 ,   6.3902141322542908E-003
   1.6101207590569294E-002 ,   6.5314577327772140E-003
   1.5970824949698190E-002 ,   6.6679269189412940E-003
   1.5842564515130886E-002 ,   3.5314034334109676E-014
   1.5716374269005847E-002 ,   3.6508655329479435E-014
   1.5592203898050975E-002 ,   3.6983536463541848E-014
   1.5470004723665564E-002 ,   3.5417534741028594E-014
   1.5349729635443923E-002 ,   3.7118788086673102E-014
   1.5231333027943198E-002 ,   3.6352130617458659E-014
   1.5114770740510968E-002 ,   3.7661947033234669E-014
   1.4999999999999999E-002 ,   3.7226441181597617E-014
   1.4886979366208745E-002 ,   3.7430353027207678E-014
   1.4775668679896463E-002 ,   3.7116868202298279E-014
   1.4666029013231309E-002 ,   3.8253159165945083E-014
   1.4558022622538752E-002 ,   3.8290233504672208E-014
   1.4451612903225806E-002 ,   3.9673465761663623E-014
   1.4346764346764346E-002 ,   3.8574528850864223E-014
   1.4243442499623853E-002 ,   3.9357221629137661E-014
   1.4141613924050632E-002 ,   3.5240311006778477E-014
   1.4041246160596753E-002 ,   3.9787130152149855E-014
   1.3942307692307693E-002 ,   4.1056561019036777E-014
   1.3844767910483145E-002 ,   4.0651966496358705E-014
   1.3748597081930415E-002 ,   4.0515237389739292E-014
   1.3653766317634576E-002 ,   4.1116588298273339E-014
   1.3560247542773934E-002 ,   4.0911825817087698E-014
   1.3468013468013469E-002 ,   4.2140025053693268E-014
   1.3377037562012757E-002 ,   4.1135138179475953E-014
   1.3287294025088509E-002 ,   4.2384922215543395E-014
   1.3198757763975156E-002 ,   4.2026471840824072E-014
   1.3111404367630156E-002 ,   4.2496878673863333E-014
   1.3025210084033612E-002 ,   4.2930522340790455E-014
   1.2940151797934552E-002 ,   4.2149296424720221E-014
   1.2856207009498855E-002 ,   4.2383446524514824E-014
   1.2773353813816241E-002 ,   4.3256245743997083E-014
   1.2691570881226053E-002 ,   4.3143988189557887E-014
   1.2610837438423644E-002 ,   4.4144001830709643E-014
   1.2531133250311332E-002 ,  -6.6960652025785331E-003
   1.2452438602559669E-002 ,   4.3558968515432270E-014
   1.2374734284846645E-002 ,   4.4247566525044359E-014
   1.2298001574744104E-002 ,  -1.8970389715540882E-004
   1.2222222222222223E-002 ,   4.4323811286657698E-014
   1.2147378434744428E-002 ,   4.5902505514945120E-014
   1.2073452862926548E-002 ,   4.5003139926208184E-014
   1.2000428586735241E-002 ,   4.6563222708662358E-014
   1.1928289102202146E-002 ,   4.7280811606430195E-014
   1.1857018308631211E-002 ,   4.6559119191270465E-014
   1.1786600496277916E-002 ,   4.7453227313743395E-014
   1.1717020334480056E-002 ,   4.7087783571898729E-014
   1.1648262860220845E-002 ,  -4.8335194178432093E-005
   1.1580313467105920E-002 ,   4.6644373039372836E-014
   1.1513157894736843E-002 ,   4.9000609551956752E-014
   1.1446782218464440E-002 ,  -2.0415812921221071E-005
   1.1381172839506171E-002 ,   5.0969508195374817E-014
   1.1316316475412442E-002 ,   5.0104596801246724E-014
   1.1252200150867489E-002 ,   2.0856021511213275E-003
   1.1188811188811189E-002 ,   5.0546379003319033E-014
   1.1126137201868700E-002 ,   5.0779768288468040E-014
   1.1064166084075504E-002 ,   7.2555876928317286E-003
   1.1002886002886004E-002 ,   5.1162846398287905E-014
   1.0942285391454313E-002 ,   5.1919420268308739E-014
   1.0882352941176471E-002 ,   5.2895668481486628E-014
   1.0823077594483721E-002 ,   5.3797730696439224E-014
   1.0764448537877044E-002 ,   5.2484899543219738E-014
   1.0706455195193485E-002 ,   5.1686823518214122E-014
   1.0649087221095335E-002 ,   5.2454310499070757E-014
   1.0592334494773519E-002 ,   5.4447465679819900E-014
   1.0536187113857017E-002 ,   5.2940330500493947E-014
   1.0480635388520430E-002 ,   5.3393721985484498E-014
   1.0425669835782195E-002 ,   5.4030979816680393E-014
   1.0371281173986261E-002 ,   5.4679343448810660E-014
   1.0317460317460319E-002 ,   5.4075352412775595E-014
   1.0264198371344034E-002 ,   5.4768264796472586E-014
   1.0211486626580966E-002 ,   5.4295304645029474E-014
   1.0159316555068115E-002 ,   5.6180646322191497E-014
   1.0107679804957335E-002 ,   5.4321607324743607E-014
   1.0056568196103080E-002 ,   5.5654948915262297E-014
   1.0005973715651135E-002 ,   5.7570190762391623E-014
   9.9558885137632763E-003 ,   5.6844922967829764E-014
   9.9063048994729661E-003 ,   4.5536851599302323E-003
   9.8572153366673909E-003 ,   5.6241798263473086E-014
   9.8086124401913881E-003 ,   5.7899538168085211E-014
   9.7604889720688918E-003 ,   5.9479173542174728E-014
   9.7128378378378375E-003 ,   5.9085676916987996E-014
   9.6656520829944935E-003 ,   3.4980497494920245E-003
   9.6189248895434468E-003 ,   6.0658574868841703E-014
   9.5726495726495726E-003 ,   5.9707825839652313E-014
   9.5268195773884762E-003 ,   5.9285677745026083E-014
   9.4814284755920311E-003 ,   5.9119227941439780E-014
   9.4364699627857533E-003 ,   5.9048405665840775E-014
   9.3919378552149400E-003 ,   6.0513872575020312E-014
   9.3478260869565219E-003 ,   6.1547535454297608E-014
